"id","datetime","store","weekday","sales","products_sold","clientes_that_bought","half_hour","year","month","dia"
1130,2020-05-02 10:30:00,274,saturday,1697,436,19,21,2020,5,2
1131,2020-05-02 11:00:00,274,saturday,2415,489,26,22,2020,5,2
1132,2020-05-02 11:30:00,274,saturday,3601,728,37,23,2020,5,2
1133,2020-05-02 12:00:00,274,saturday,3019,684,36,24,2020,5,2
1134,2020-05-02 12:30:00,274,saturday,3411,695,42,25,2020,5,2
1135,2020-05-02 13:00:00,274,saturday,1624,372,30,26,2020,5,2
1136,2020-05-02 13:30:00,274,saturday,1285,319,18,27,2020,5,2
1137,2020-05-02 14:00:00,274,saturday,2877,662,32,28,2020,5,2
1138,2020-05-02 14:30:00,274,saturday,1554,373,25,29,2020,5,2
1139,2020-05-02 15:00:00,274,saturday,1310,337,16,30,2020,5,2
1140,2020-05-02 15:30:00,274,saturday,1274,252,14,31,2020,5,2
1141,2020-05-02 16:00:00,274,saturday,1992,467,23,32,2020,5,2
1142,2020-05-02 16:30:00,274,saturday,3317,797,40,33,2020,5,2
1143,2020-05-02 17:00:00,274,saturday,3289,785,45,34,2020,5,2
1144,2020-05-02 17:30:00,274,saturday,3053,686,37,35,2020,5,2
1145,2020-05-02 18:00:00,274,saturday,1918,426,24,36,2020,5,2
1146,2020-05-02 18:30:00,274,saturday,1449,329,21,37,2020,5,2
1147,2020-05-02 19:00:00,274,saturday,1443,325,20,38,2020,5,2
1148,2020-05-02 19:30:00,274,saturday,591,114,13,39,2020,5,2
1149,2020-05-02 20:00:00,274,saturday,282,62,9,40,2020,5,2
1150,2020-05-02 20:30:00,274,saturday,233,43,8,41,2020,5,2
1151,2020-05-03 08:30:00,274,sunday,1184,226,6,17,2020,5,3
1152,2020-05-03 09:00:00,274,sunday,1267,271,20,18,2020,5,3
1153,2020-05-03 09:30:00,274,sunday,1612,303,20,19,2020,5,3
1154,2020-05-03 10:00:00,274,sunday,1098,231,15,20,2020,5,3
1155,2020-05-03 10:30:00,274,sunday,1358,257,12,21,2020,5,3
1156,2020-05-03 11:00:00,274,sunday,1046,195,17,22,2020,5,3
1157,2020-05-03 11:30:00,274,sunday,1484,293,22,23,2020,5,3
1158,2020-05-03 12:00:00,274,sunday,2529,572,29,24,2020,5,3
1159,2020-05-03 12:30:00,274,sunday,2658,562,27,25,2020,5,3
1160,2020-05-03 13:00:00,274,sunday,1152,255,26,26,2020,5,3
1161,2020-05-03 13:30:00,274,sunday,1292,254,22,27,2020,5,3
1162,2020-05-03 14:00:00,274,sunday,1223,243,22,28,2020,5,3
1163,2020-05-03 14:30:00,274,sunday,2029,386,22,29,2020,5,3
1164,2020-05-03 15:00:00,274,sunday,1159,241,19,30,2020,5,3
1165,2020-05-03 15:30:00,274,sunday,1537,288,17,31,2020,5,3
1166,2020-05-03 16:00:00,274,sunday,746,156,15,32,2020,5,3
1167,2020-05-03 16:30:00,274,sunday,657,139,14,33,2020,5,3
1168,2020-05-03 17:00:00,274,sunday,313,84,12,34,2020,5,3
1169,2020-05-03 17:30:00,274,sunday,369,100,14,35,2020,5,3
1170,2020-05-03 18:00:00,274,sunday,382,74,11,36,2020,5,3
1171,2020-05-03 18:30:00,274,sunday,729,210,12,37,2020,5,3
1172,2020-05-03 19:00:00,274,sunday,462,84,6,38,2020,5,3
1173,2020-05-03 19:30:00,274,sunday,320,86,7,39,2020,5,3
1174,2020-05-03 20:00:00,274,sunday,438,127,9,40,2020,5,3
1175,2020-05-03 20:30:00,274,sunday,222,50,4,41,2020,5,3
1176,2020-05-04 08:30:00,274,monday,285,63,13,17,2020,5,4
1177,2020-05-04 09:00:00,274,monday,753,137,14,18,2020,5,4
1178,2020-05-04 09:30:00,274,monday,626,139,15,19,2020,5,4
1179,2020-05-04 10:00:00,274,monday,559,128,19,20,2020,5,4
1180,2020-05-04 10:30:00,274,monday,1446,345,23,21,2020,5,4
1181,2020-05-04 11:00:00,274,monday,1664,303,23,22,2020,5,4
1182,2020-05-04 11:30:00,274,monday,1049,211,24,23,2020,5,4
1183,2020-05-04 12:00:00,274,monday,1196,274,20,24,2020,5,4
1184,2020-05-04 12:30:00,274,monday,2154,435,19,25,2020,5,4
1185,2020-05-04 13:00:00,274,monday,1291,300,26,26,2020,5,4
1186,2020-05-04 13:30:00,274,monday,1320,244,24,27,2020,5,4
1187,2020-05-04 14:00:00,274,monday,505,109,15,28,2020,5,4
1188,2020-05-04 14:30:00,274,monday,1252,272,16,29,2020,5,4
1189,2020-05-04 15:00:00,274,monday,1272,282,18,30,2020,5,4
1190,2020-05-04 15:30:00,274,monday,1721,409,27,31,2020,5,4
1191,2020-05-04 16:00:00,274,monday,2262,506,39,32,2020,5,4
1192,2020-05-04 16:30:00,274,monday,485,93,11,33,2020,5,4
1193,2020-05-04 17:00:00,274,monday,1259,272,19,34,2020,5,4
1194,2020-05-04 17:30:00,274,monday,1319,316,24,35,2020,5,4
1195,2020-05-04 18:00:00,274,monday,2067,402,22,36,2020,5,4
1196,2020-05-04 18:30:00,274,monday,1577,273,18,37,2020,5,4
1197,2020-05-04 19:00:00,274,monday,1133,308,23,38,2020,5,4
1198,2020-05-04 19:30:00,274,monday,1207,289,25,39,2020,5,4
1199,2020-05-04 20:00:00,274,monday,526,103,12,40,2020,5,4
1200,2020-05-04 20:30:00,274,monday,676,131,14,41,2020,5,4
1201,2020-05-05 08:30:00,274,tuesday,241,67,8,17,2020,5,5
1202,2020-05-05 09:00:00,274,tuesday,212,52,12,18,2020,5,5
1203,2020-05-05 09:30:00,274,tuesday,601,138,15,19,2020,5,5
1204,2020-05-05 10:00:00,274,tuesday,1635,325,28,20,2020,5,5
1205,2020-05-05 10:30:00,274,tuesday,929,167,17,21,2020,5,5
1206,2020-05-05 11:00:00,274,tuesday,436,98,12,22,2020,5,5
1207,2020-05-05 11:30:00,274,tuesday,1405,259,20,23,2020,5,5
1208,2020-05-05 12:00:00,274,tuesday,2332,421,33,24,2020,5,5
1209,2020-05-05 12:30:00,274,tuesday,1127,270,21,25,2020,5,5
1210,2020-05-05 13:00:00,274,tuesday,1607,290,21,26,2020,5,5
1211,2020-05-05 13:30:00,274,tuesday,981,227,25,27,2020,5,5
1212,2020-05-05 14:00:00,274,tuesday,1778,400,23,28,2020,5,5
1213,2020-05-05 14:30:00,274,tuesday,1821,446,32,29,2020,5,5
1214,2020-05-05 15:00:00,274,tuesday,1186,278,21,30,2020,5,5
1215,2020-05-05 15:30:00,274,tuesday,2169,419,15,31,2020,5,5
1216,2020-05-05 16:00:00,274,tuesday,2982,680,25,32,2020,5,5
1217,2020-05-05 16:30:00,274,tuesday,1696,474,32,33,2020,5,5
1218,2020-05-05 17:00:00,274,tuesday,1797,412,29,34,2020,5,5
1219,2020-05-05 17:30:00,274,tuesday,2469,443,29,35,2020,5,5
1220,2020-05-05 18:00:00,274,tuesday,1419,329,18,36,2020,5,5
1221,2020-05-05 18:30:00,274,tuesday,1559,320,25,37,2020,5,5
1222,2020-05-05 19:00:00,274,tuesday,1037,233,23,38,2020,5,5
1223,2020-05-05 19:30:00,274,tuesday,778,195,13,39,2020,5,5
1224,2020-05-05 20:00:00,274,tuesday,695,144,13,40,2020,5,5
1225,2020-05-05 20:30:00,274,tuesday,851,147,12,41,2020,5,5
1226,2020-05-06 08:30:00,274,wednesday,454,106,23,17,2020,5,6
1227,2020-05-06 09:00:00,274,wednesday,198,44,10,18,2020,5,6
1228,2020-05-06 09:30:00,274,wednesday,175,29,9,19,2020,5,6
1229,2020-05-06 10:00:00,274,wednesday,403,119,24,20,2020,5,6
1230,2020-05-06 10:30:00,274,wednesday,1055,227,22,21,2020,5,6
1231,2020-05-06 11:00:00,274,wednesday,372,78,18,22,2020,5,6
1232,2020-05-06 11:30:00,274,wednesday,853,182,24,23,2020,5,6
1233,2020-05-06 12:00:00,274,wednesday,1282,260,28,24,2020,5,6
1234,2020-05-06 12:30:00,274,wednesday,753,139,31,25,2020,5,6
1235,2020-05-06 13:00:00,274,wednesday,1258,285,35,26,2020,5,6
1236,2020-05-06 13:30:00,274,wednesday,1659,368,30,27,2020,5,6
1237,2020-05-06 14:00:00,274,wednesday,1023,254,25,28,2020,5,6
1238,2020-05-06 14:30:00,274,wednesday,1103,290,38,29,2020,5,6
1239,2020-05-06 15:00:00,274,wednesday,928,186,26,30,2020,5,6
1240,2020-05-06 15:30:00,274,wednesday,577,128,14,31,2020,5,6
1241,2020-05-06 16:00:00,274,wednesday,1154,254,18,32,2020,5,6
1242,2020-05-06 16:30:00,274,wednesday,1411,280,16,33,2020,5,6
1243,2020-05-06 17:00:00,274,wednesday,1433,310,23,34,2020,5,6
1244,2020-05-06 17:30:00,274,wednesday,1800,347,30,35,2020,5,6
1245,2020-05-06 18:00:00,274,wednesday,1816,400,19,36,2020,5,6
1246,2020-05-06 18:30:00,274,wednesday,1445,327,17,37,2020,5,6
1247,2020-05-06 19:00:00,274,wednesday,1180,254,20,38,2020,5,6
1248,2020-05-06 19:30:00,274,wednesday,869,225,12,39,2020,5,6
1249,2020-05-06 20:00:00,274,wednesday,1008,228,17,40,2020,5,6
1250,2020-05-06 20:30:00,274,wednesday,1005,180,15,41,2020,5,6
1251,2020-05-07 08:30:00,274,thursday,923,204,13,17,2020,5,7
1252,2020-05-07 09:00:00,274,thursday,313,77,10,18,2020,5,7
1253,2020-05-07 09:30:00,274,thursday,983,207,16,19,2020,5,7
1254,2020-05-07 10:00:00,274,thursday,1161,264,28,20,2020,5,7
1255,2020-05-07 10:30:00,274,thursday,1996,388,23,21,2020,5,7
1256,2020-05-07 11:00:00,274,thursday,1215,268,26,22,2020,5,7
1257,2020-05-07 11:30:00,274,thursday,2948,551,22,23,2020,5,7
1258,2020-05-07 12:00:00,274,thursday,2467,532,25,24,2020,5,7
1259,2020-05-07 12:30:00,274,thursday,2402,473,31,25,2020,5,7
1260,2020-05-07 13:00:00,274,thursday,1903,405,30,26,2020,5,7
1261,2020-05-07 13:30:00,274,thursday,1504,386,25,27,2020,5,7
1262,2020-05-07 14:00:00,274,thursday,2708,559,30,28,2020,5,7
1263,2020-05-07 14:30:00,274,thursday,1382,347,26,29,2020,5,7
1264,2020-05-07 15:00:00,274,thursday,893,206,21,30,2020,5,7
1265,2020-05-07 15:30:00,274,thursday,1582,328,19,31,2020,5,7
1266,2020-05-07 16:00:00,274,thursday,2076,457,28,32,2020,5,7
1267,2020-05-07 16:30:00,274,thursday,2874,613,39,33,2020,5,7
1268,2020-05-07 17:00:00,274,thursday,2468,545,32,34,2020,5,7
1269,2020-05-07 17:30:00,274,thursday,1642,340,23,35,2020,5,7
1270,2020-05-07 18:00:00,274,thursday,1400,284,18,36,2020,5,7
1271,2020-05-07 18:30:00,274,thursday,1253,260,26,37,2020,5,7
1272,2020-05-07 19:00:00,274,thursday,1490,271,22,38,2020,5,7
1273,2020-05-07 19:30:00,274,thursday,684,124,10,39,2020,5,7
1274,2020-05-07 20:00:00,274,thursday,807,148,7,40,2020,5,7
1275,2020-05-07 20:30:00,274,thursday,324,55,7,41,2020,5,7
1276,2020-05-08 08:30:00,274,friday,898,171,12,17,2020,5,8
1277,2020-05-08 09:00:00,274,friday,730,150,16,18,2020,5,8
1278,2020-05-08 09:30:00,274,friday,1433,257,13,19,2020,5,8
1279,2020-05-08 10:00:00,274,friday,1470,325,21,20,2020,5,8
1280,2020-05-08 10:30:00,274,friday,2104,400,25,21,2020,5,8
1281,2020-05-08 11:00:00,274,friday,2609,561,28,22,2020,5,8
1282,2020-05-08 11:30:00,274,friday,1309,257,23,23,2020,5,8
1283,2020-05-08 12:00:00,274,friday,2166,403,27,24,2020,5,8
1284,2020-05-08 12:30:00,274,friday,1979,446,36,25,2020,5,8
1285,2020-05-08 13:00:00,274,friday,2325,529,22,26,2020,5,8
1286,2020-05-08 13:30:00,274,friday,1597,345,26,27,2020,5,8
1287,2020-05-08 14:00:00,274,friday,2524,549,28,28,2020,5,8
1288,2020-05-08 14:30:00,274,friday,2052,451,33,29,2020,5,8
1289,2020-05-08 15:00:00,274,friday,2530,538,36,30,2020,5,8
1290,2020-05-08 15:30:00,274,friday,2017,411,26,31,2020,5,8
1291,2020-05-08 16:00:00,274,friday,2961,629,33,32,2020,5,8
1292,2020-05-08 16:30:00,274,friday,2582,550,37,33,2020,5,8
1293,2020-05-08 17:00:00,274,friday,2642,621,34,34,2020,5,8
1294,2020-05-08 17:30:00,274,friday,2884,611,28,35,2020,5,8
1295,2020-05-08 18:00:00,274,friday,1988,469,30,36,2020,5,8
1296,2020-05-08 18:30:00,274,friday,875,199,20,37,2020,5,8
1297,2020-05-08 19:00:00,274,friday,1393,306,20,38,2020,5,8
1298,2020-05-08 19:30:00,274,friday,821,139,15,39,2020,5,8
1299,2020-05-08 20:00:00,274,friday,783,182,15,40,2020,5,8
1300,2020-05-08 20:30:00,274,friday,683,134,11,41,2020,5,8
1301,2020-05-09 08:30:00,274,saturday,838,181,15,17,2020,5,9
1302,2020-05-09 09:00:00,274,saturday,1056,192,14,18,2020,5,9
1303,2020-05-09 09:30:00,274,saturday,569,155,17,19,2020,5,9
1304,2020-05-09 10:00:00,274,saturday,1117,225,19,20,2020,5,9
1305,2020-05-09 10:30:00,274,saturday,1638,333,27,21,2020,5,9
1306,2020-05-09 11:00:00,274,saturday,2350,480,28,22,2020,5,9
1307,2020-05-09 11:30:00,274,saturday,3275,664,35,23,2020,5,9
1308,2020-05-09 12:00:00,274,saturday,1821,383,21,24,2020,5,9
1309,2020-05-09 12:30:00,274,saturday,3460,623,41,25,2020,5,9
1310,2020-05-09 13:00:00,274,saturday,2464,537,30,26,2020,5,9
1311,2020-05-09 13:30:00,274,saturday,3370,637,30,27,2020,5,9
1312,2020-05-09 14:00:00,274,saturday,3267,714,28,28,2020,5,9
1313,2020-05-09 14:30:00,274,saturday,2890,549,25,29,2020,5,9
1314,2020-05-09 15:00:00,274,saturday,2243,505,24,30,2020,5,9
1315,2020-05-09 15:30:00,274,saturday,1487,297,34,31,2020,5,9
1316,2020-05-09 16:00:00,274,saturday,3029,641,31,32,2020,5,9
1317,2020-05-09 16:30:00,274,saturday,2997,705,27,33,2020,5,9
1318,2020-05-09 17:00:00,274,saturday,1661,349,27,34,2020,5,9
1319,2020-05-09 17:30:00,274,saturday,3298,670,26,35,2020,5,9
1320,2020-05-09 18:00:00,274,saturday,2443,543,34,36,2020,5,9
1321,2020-05-09 18:30:00,274,saturday,1637,337,23,37,2020,5,9
1322,2020-05-09 19:00:00,274,saturday,1351,307,19,38,2020,5,9
1323,2020-05-09 19:30:00,274,saturday,1804,455,21,39,2020,5,9
1324,2020-05-09 20:00:00,274,saturday,793,185,12,40,2020,5,9
1325,2020-05-09 20:30:00,274,saturday,719,174,11,41,2020,5,9
1326,2020-05-10 08:30:00,274,sunday,353,64,8,17,2020,5,10
1327,2020-05-10 09:00:00,274,sunday,433,168,10,18,2020,5,10
1328,2020-05-10 09:30:00,274,sunday,1130,226,11,19,2020,5,10
1329,2020-05-10 10:00:00,274,sunday,1410,260,18,20,2020,5,10
1330,2020-05-10 10:30:00,274,sunday,1310,238,17,21,2020,5,10
1331,2020-05-10 11:00:00,274,sunday,933,227,20,22,2020,5,10
1332,2020-05-10 11:30:00,274,sunday,1330,277,25,23,2020,5,10
1333,2020-05-10 12:00:00,274,sunday,1305,253,24,24,2020,5,10
1334,2020-05-10 12:30:00,274,sunday,1643,328,26,25,2020,5,10
1335,2020-05-10 13:00:00,274,sunday,1568,308,24,26,2020,5,10
1336,2020-05-10 13:30:00,274,sunday,1525,287,22,27,2020,5,10
1337,2020-05-10 14:00:00,274,sunday,787,187,16,28,2020,5,10
1338,2020-05-10 14:30:00,274,sunday,1273,227,16,29,2020,5,10
1339,2020-05-10 15:00:00,274,sunday,803,184,15,30,2020,5,10
1340,2020-05-10 15:30:00,274,sunday,1524,368,15,31,2020,5,10
1341,2020-05-10 16:00:00,274,sunday,658,141,9,32,2020,5,10
1342,2020-05-10 16:30:00,274,sunday,1128,233,16,33,2020,5,10
1343,2020-05-10 17:00:00,274,sunday,626,155,13,34,2020,5,10
1344,2020-05-10 17:30:00,274,sunday,1039,227,17,35,2020,5,10
1345,2020-05-10 18:00:00,274,sunday,347,86,12,36,2020,5,10
1346,2020-05-10 18:30:00,274,sunday,1227,240,11,37,2020,5,10
1347,2020-05-10 19:00:00,274,sunday,295,45,10,38,2020,5,10
1348,2020-05-10 19:30:00,274,sunday,418,79,5,39,2020,5,10
1349,2020-05-10 20:00:00,274,sunday,32,11,3,40,2020,5,10
1350,2020-05-10 20:30:00,274,sunday,477,94,8,41,2020,5,10
1351,2020-05-11 08:30:00,274,monday,326,80,11,17,2020,5,11
1352,2020-05-11 09:00:00,274,monday,328,89,14,18,2020,5,11
1353,2020-05-11 09:30:00,274,monday,855,144,13,19,2020,5,11
1354,2020-05-11 10:00:00,274,monday,466,84,15,20,2020,5,11
1355,2020-05-11 10:30:00,274,monday,1254,264,20,21,2020,5,11
1356,2020-05-11 11:00:00,274,monday,1107,231,18,22,2020,5,11
1357,2020-05-11 11:30:00,274,monday,908,167,23,23,2020,5,11
1358,2020-05-11 12:00:00,274,monday,1376,312,27,24,2020,5,11
1359,2020-05-11 12:30:00,274,monday,1132,240,24,25,2020,5,11
1360,2020-05-11 13:00:00,274,monday,1320,251,18,26,2020,5,11
1361,2020-05-11 13:30:00,274,monday,480,137,18,27,2020,5,11
1362,2020-05-11 14:00:00,274,monday,889,190,9,28,2020,5,11
1363,2020-05-11 14:30:00,274,monday,943,183,18,29,2020,5,11
1364,2020-05-11 15:00:00,274,monday,1127,208,23,30,2020,5,11
1365,2020-05-11 15:30:00,274,monday,1452,335,28,31,2020,5,11
1366,2020-05-11 16:00:00,274,monday,1799,365,23,32,2020,5,11
1367,2020-05-11 16:30:00,274,monday,572,151,16,33,2020,5,11
1368,2020-05-11 17:00:00,274,monday,2478,469,27,34,2020,5,11
1369,2020-05-11 17:30:00,274,monday,1041,214,23,35,2020,5,11
1370,2020-05-11 18:00:00,274,monday,929,233,24,36,2020,5,11
1371,2020-05-11 18:30:00,274,monday,1201,254,18,37,2020,5,11
1372,2020-05-11 19:00:00,274,monday,1893,397,21,38,2020,5,11
1373,2020-05-11 19:30:00,274,monday,255,48,6,39,2020,5,11
1374,2020-05-11 20:00:00,274,monday,461,94,10,40,2020,5,11
1375,2020-05-11 20:30:00,274,monday,453,121,6,41,2020,5,11
1376,2020-05-12 08:30:00,274,tuesday,727,183,22,17,2020,5,12
1377,2020-05-12 09:00:00,274,tuesday,384,77,13,18,2020,5,12
1378,2020-05-12 09:30:00,274,tuesday,1599,310,21,19,2020,5,12
1379,2020-05-12 10:00:00,274,tuesday,998,226,23,20,2020,5,12
1380,2020-05-12 10:30:00,274,tuesday,1208,261,22,21,2020,5,12
1381,2020-05-12 11:00:00,274,tuesday,668,144,17,22,2020,5,12
1382,2020-05-12 11:30:00,274,tuesday,812,193,18,23,2020,5,12
1383,2020-05-12 12:00:00,274,tuesday,1227,248,20,24,2020,5,12
1384,2020-05-12 12:30:00,274,tuesday,2290,494,32,25,2020,5,12
1385,2020-05-12 13:00:00,274,tuesday,1744,385,31,26,2020,5,12
1386,2020-05-12 13:30:00,274,tuesday,1509,305,19,27,2020,5,12
1387,2020-05-12 14:00:00,274,tuesday,1236,265,20,28,2020,5,12
1388,2020-05-12 14:30:00,274,tuesday,1131,219,22,29,2020,5,12
1389,2020-05-12 15:00:00,274,tuesday,1924,409,23,30,2020,5,12
1390,2020-05-12 15:30:00,274,tuesday,1636,439,21,31,2020,5,12
1391,2020-05-12 16:00:00,274,tuesday,1099,245,20,32,2020,5,12
1392,2020-05-12 16:30:00,274,tuesday,2704,479,25,33,2020,5,12
1393,2020-05-12 17:00:00,274,tuesday,1707,409,24,34,2020,5,12
1394,2020-05-12 17:30:00,274,tuesday,1599,352,28,35,2020,5,12
1395,2020-05-12 18:00:00,274,tuesday,1098,227,28,36,2020,5,12
1396,2020-05-12 18:30:00,274,tuesday,1344,296,20,37,2020,5,12
1397,2020-05-12 19:00:00,274,tuesday,849,185,12,38,2020,5,12
1398,2020-05-12 19:30:00,274,tuesday,1497,313,21,39,2020,5,12
1399,2020-05-12 20:00:00,274,tuesday,1338,253,11,40,2020,5,12
1400,2020-05-12 20:30:00,274,tuesday,963,213,9,41,2020,5,12
1401,2020-05-13 08:30:00,274,wednesday,417,89,23,17,2020,5,13
1402,2020-05-13 09:00:00,274,wednesday,1239,235,28,18,2020,5,13
1403,2020-05-13 09:30:00,274,wednesday,590,108,25,19,2020,5,13
1404,2020-05-13 10:00:00,274,wednesday,401,82,21,20,2020,5,13
1405,2020-05-13 10:30:00,274,wednesday,769,153,24,21,2020,5,13
1406,2020-05-13 11:00:00,274,wednesday,928,192,29,22,2020,5,13
1407,2020-05-13 11:30:00,274,wednesday,863,201,34,23,2020,5,13
1408,2020-05-13 12:00:00,274,wednesday,1265,283,36,24,2020,5,13
1409,2020-05-13 12:30:00,274,wednesday,1276,269,31,25,2020,5,13
1410,2020-05-13 13:00:00,274,wednesday,770,156,21,26,2020,5,13
1411,2020-05-13 13:30:00,274,wednesday,484,126,20,27,2020,5,13
1412,2020-05-13 14:00:00,274,wednesday,773,222,18,28,2020,5,13
1413,2020-05-13 14:30:00,274,wednesday,378,81,17,29,2020,5,13
1414,2020-05-13 15:00:00,274,wednesday,860,199,17,30,2020,5,13
1415,2020-05-13 15:30:00,274,wednesday,711,131,14,31,2020,5,13
1416,2020-05-13 16:00:00,274,wednesday,1426,357,29,32,2020,5,13
1417,2020-05-13 16:30:00,274,wednesday,758,176,15,33,2020,5,13
1418,2020-05-13 17:00:00,274,wednesday,812,204,16,34,2020,5,13
1419,2020-05-13 17:30:00,274,wednesday,1126,239,22,35,2020,5,13
1420,2020-05-13 18:00:00,274,wednesday,1330,307,21,36,2020,5,13
1421,2020-05-13 18:30:00,274,wednesday,1530,379,25,37,2020,5,13
1422,2020-05-13 19:00:00,274,wednesday,1005,257,27,38,2020,5,13
1423,2020-05-13 19:30:00,274,wednesday,1213,283,15,39,2020,5,13
1424,2020-05-13 20:00:00,274,wednesday,1098,233,14,40,2020,5,13
1425,2020-05-13 20:30:00,274,wednesday,581,111,16,41,2020,5,13
1426,2020-05-14 08:30:00,274,thursday,343,66,13,17,2020,5,14
1427,2020-05-14 09:00:00,274,thursday,744,197,13,18,2020,5,14
1428,2020-05-14 09:30:00,274,thursday,685,134,17,19,2020,5,14
1429,2020-05-14 10:00:00,274,thursday,1074,232,19,20,2020,5,14
1430,2020-05-14 10:30:00,274,thursday,1373,270,22,21,2020,5,14
1431,2020-05-14 11:00:00,274,thursday,2158,474,26,22,2020,5,14
1432,2020-05-14 11:30:00,274,thursday,2094,392,28,23,2020,5,14
1433,2020-05-14 12:00:00,274,thursday,1965,416,25,24,2020,5,14
1434,2020-05-14 12:30:00,274,thursday,860,157,25,25,2020,5,14
1435,2020-05-14 13:00:00,274,thursday,1518,299,20,26,2020,5,14
1436,2020-05-14 13:30:00,274,thursday,969,279,24,27,2020,5,14
1437,2020-05-14 14:00:00,274,thursday,2564,478,23,28,2020,5,14
1438,2020-05-14 14:30:00,274,thursday,1070,238,15,29,2020,5,14
1439,2020-05-14 15:00:00,274,thursday,945,226,21,30,2020,5,14
1440,2020-05-14 15:30:00,274,thursday,2090,452,25,31,2020,5,14
1441,2020-05-14 16:00:00,274,thursday,1949,402,22,32,2020,5,14
1442,2020-05-14 16:30:00,274,thursday,1301,291,16,33,2020,5,14
1443,2020-05-14 17:00:00,274,thursday,989,190,17,34,2020,5,14
1444,2020-05-14 17:30:00,274,thursday,1437,346,21,35,2020,5,14
1445,2020-05-14 18:00:00,274,thursday,2146,445,25,36,2020,5,14
1446,2020-05-14 18:30:00,274,thursday,794,227,25,37,2020,5,14
1447,2020-05-14 19:00:00,274,thursday,1433,375,28,38,2020,5,14
1448,2020-05-14 19:30:00,274,thursday,1150,252,24,39,2020,5,14
1449,2020-05-14 20:00:00,274,thursday,1459,291,23,40,2020,5,14
1450,2020-05-14 20:30:00,274,thursday,957,221,7,41,2020,5,14
1451,2020-05-15 08:30:00,274,friday,958,187,24,17,2020,5,15
1452,2020-05-15 09:00:00,274,friday,685,121,22,18,2020,5,15
1453,2020-05-15 09:30:00,274,friday,1423,310,18,19,2020,5,15
1454,2020-05-15 10:00:00,274,friday,1570,309,23,20,2020,5,15
1455,2020-05-15 10:30:00,274,friday,1465,331,24,21,2020,5,15
1456,2020-05-15 11:00:00,274,friday,2322,463,24,22,2020,5,15
1457,2020-05-15 11:30:00,274,friday,2283,536,25,23,2020,5,15
1458,2020-05-15 12:00:00,274,friday,3398,703,35,24,2020,5,15
1459,2020-05-15 12:30:00,274,friday,4166,886,41,25,2020,5,15
1460,2020-05-15 13:00:00,274,friday,1634,397,30,26,2020,5,15
1461,2020-05-15 13:30:00,274,friday,2420,498,32,27,2020,5,15
1462,2020-05-15 14:00:00,274,friday,1916,476,21,28,2020,5,15
1463,2020-05-15 14:30:00,274,friday,1780,409,30,29,2020,5,15
1464,2020-05-15 15:00:00,274,friday,1509,267,16,30,2020,5,15
1465,2020-05-15 15:30:00,274,friday,1709,414,29,31,2020,5,15
1466,2020-05-15 16:00:00,274,friday,1075,228,21,32,2020,5,15
1467,2020-05-15 16:30:00,274,friday,1987,462,29,33,2020,5,15
1468,2020-05-15 17:00:00,274,friday,2369,529,38,34,2020,5,15
1469,2020-05-15 17:30:00,274,friday,2760,518,27,35,2020,5,15
1470,2020-05-15 18:00:00,274,friday,1304,311,27,36,2020,5,15
1471,2020-05-15 18:30:00,274,friday,902,225,18,37,2020,5,15
1472,2020-05-15 19:00:00,274,friday,1824,356,22,38,2020,5,15
1473,2020-05-15 19:30:00,274,friday,635,149,13,39,2020,5,15
1474,2020-05-15 20:00:00,274,friday,323,79,11,40,2020,5,15
1475,2020-05-15 20:30:00,274,friday,1262,215,15,41,2020,5,15
1476,2020-05-16 08:30:00,274,saturday,1498,340,22,17,2020,5,16
1477,2020-05-16 09:00:00,274,saturday,1336,295,16,18,2020,5,16
1478,2020-05-16 09:30:00,274,saturday,2014,361,23,19,2020,5,16
1479,2020-05-16 10:00:00,274,saturday,1897,406,20,20,2020,5,16
1480,2020-05-16 10:30:00,274,saturday,1673,345,21,21,2020,5,16
1481,2020-05-16 11:00:00,274,saturday,4048,682,28,22,2020,5,16
1482,2020-05-16 11:30:00,274,saturday,2298,463,25,23,2020,5,16
1483,2020-05-16 12:00:00,274,saturday,2472,485,37,24,2020,5,16
1484,2020-05-16 12:30:00,274,saturday,2172,464,31,25,2020,5,16
1485,2020-05-16 13:00:00,274,saturday,2882,538,32,26,2020,5,16
1486,2020-05-16 13:30:00,274,saturday,1348,302,26,27,2020,5,16
1487,2020-05-16 14:00:00,274,saturday,2466,546,30,28,2020,5,16
1488,2020-05-16 14:30:00,274,saturday,2480,458,34,29,2020,5,16
1489,2020-05-16 15:00:00,274,saturday,2706,623,26,30,2020,5,16
1490,2020-05-16 15:30:00,274,saturday,2375,468,29,31,2020,5,16
1491,2020-05-16 16:00:00,274,saturday,2259,440,29,32,2020,5,16
1492,2020-05-16 16:30:00,274,saturday,3412,669,34,33,2020,5,16
1493,2020-05-16 17:00:00,274,saturday,1942,352,24,34,2020,5,16
1494,2020-05-16 17:30:00,274,saturday,1580,328,25,35,2020,5,16
1495,2020-05-16 18:00:00,274,saturday,1849,395,28,36,2020,5,16
1496,2020-05-16 18:30:00,274,saturday,617,122,16,37,2020,5,16
1497,2020-05-16 19:00:00,274,saturday,691,159,16,38,2020,5,16
1498,2020-05-16 19:30:00,274,saturday,529,126,9,39,2020,5,16
1499,2020-05-16 20:00:00,274,saturday,884,130,11,40,2020,5,16
