ds,n_clients,T2M,T2MDEW,T2MWET,QV2M,RH2M,PS,WS2M,WD2M,WS10M,WD10M
2019-07-20 16:00:00,27,20.62,16.58,18.6,11.9,77.56,99.39,3.91,356.22,5.06,356.55
2019-07-20 17:00:00,43,19.73,16.24,17.99,11.66,80.25,99.43,3.17,355.61,4.03,355.88
2019-07-20 18:00:00,62,19.01,15.98,17.5,11.41,82.5,99.48,2.42,356.11,3.06,356.49
2019-07-20 19:00:00,62,18.26,15.9,17.08,11.35,86.06,99.54,1.94,356.77,2.51,357.32
2019-07-20 20:00:00,52,17.77,15.9,16.84,11.35,88.69,99.61,1.68,0.27,2.25,1.19
2019-07-20 21:00:00,36,17.54,15.83,16.69,11.29,89.62,99.66,1.39,6.77,1.93,7.9
2019-07-22 09:00:00,67,25.25,18.33,21.79,13.31,65.5,99.42,2.66,77.43,3.46,78.28
2019-07-22 10:00:00,120,26.73,18.27,22.5,13.24,59.81,99.4,2.67,76.65,3.45,77.32
2019-07-22 11:00:00,152,28.08,18.21,23.14,13.18,55.06,99.37,2.65,74.24,3.38,74.74
2019-07-22 12:00:00,185,29.05,18.08,23.57,13.12,51.69,99.33,2.78,68.26,3.57,68.59
2019-07-22 13:00:00,184,29.37,18.07,23.72,13.12,50.75,99.28,3.05,61.93,3.97,62.07
2019-07-22 14:00:00,138,29.08,18.16,23.62,13.18,51.88,99.24,3.27,58.4,4.3,58.59
2019-07-22 15:00:00,65,28.43,18.24,23.33,13.24,54.12,99.21,3.41,56.49,4.56,56.66
2019-07-22 16:00:00,32,27.33,18.33,22.83,13.37,57.94,99.18,3.5,54.64,4.76,54.82
2019-07-22 17:00:00,41,25.9,18.45,22.18,13.43,63.5,99.16,3.41,51.79,4.71,51.87
2019-07-22 18:00:00,67,23.99,18.67,21.33,13.61,72.12,99.17,3.17,48.5,4.41,48.59
2019-07-22 19:00:00,81,21.8,18.81,20.31,13.73,83.06,99.19,2.73,49.29,3.8,50.0
2019-07-22 20:00:00,102,20.49,18.79,19.64,13.67,89.81,99.24,2.24,54.09,3.1,55.67
2019-07-22 21:00:00,54,20.12,18.83,19.48,13.73,92.12,99.24,1.58,56.7,2.16,59.64
2019-07-23 09:00:00,62,28.65,17.19,22.92,12.57,50.38,98.79,3.2,193.97,4.71,193.71
2019-07-23 10:00:00,103,29.85,17.37,23.62,12.76,47.75,98.79,2.82,218.59,4.17,217.15
2019-07-23 11:00:00,131,30.29,17.74,24.01,13.06,47.75,98.78,2.9,260.84,4.18,258.67
2019-07-23 12:00:00,168,30.5,17.62,24.05,12.88,46.56,98.78,3.14,292.41,4.29,290.78
2019-07-23 13:00:00,190,29.43,17.8,23.62,13.0,49.94,98.8,3.1,316.94,4.11,316.39
2019-07-23 14:00:00,139,28.69,17.78,23.23,13.0,52.06,98.83,2.69,331.72,3.5,331.49
2019-07-23 15:00:00,74,28.16,17.73,22.94,12.94,53.38,98.83,2.45,346.9,3.17,347.16
2019-07-23 16:00:00,35,26.88,17.87,22.37,13.0,57.94,98.87,2.78,354.51,3.7,355.28
2019-07-23 17:00:00,26,24.66,18.13,21.4,13.18,67.06,98.96,3.2,351.3,4.36,351.97
2019-07-23 18:00:00,49,22.26,18.15,20.21,13.18,77.5,99.09,3.24,342.92,4.32,343.5
2019-07-23 19:00:00,80,20.25,17.97,19.11,13.0,86.75,99.19,2.58,332.43,3.32,333.01
2019-07-23 20:00:00,91,19.44,17.81,18.62,12.88,90.25,99.26,1.35,315.94,1.65,316.54
2019-07-23 21:00:00,45,19.3,17.73,18.51,12.82,90.56,99.26,0.48,274.69,0.58,272.32
2019-07-24 09:00:00,79,25.81,17.47,21.64,12.7,60.06,98.9,1.36,101.63,1.71,104.29
2019-07-24 10:00:00,118,28.14,16.91,22.52,12.27,50.81,98.84,1.17,120.17,1.48,123.61
2019-07-24 11:00:00,141,30.2,16.35,23.27,11.9,43.69,98.75,1.01,123.69,1.29,127.63
2019-07-24 12:00:00,193,31.39,15.77,23.58,11.54,39.56,98.66,1.01,119.53,1.28,123.59
2019-07-24 13:00:00,154,31.88,15.49,23.69,11.41,38.0,98.57,1.09,110.51,1.39,114.26
2019-07-24 14:00:00,128,31.87,15.41,23.64,11.41,37.94,98.51,1.15,97.8,1.44,101.55
2019-07-24 15:00:00,74,31.61,15.48,23.55,11.47,38.69,98.46,1.06,77.61,1.3,81.33
2019-07-24 16:00:00,42,31.01,15.54,23.28,11.47,40.06,98.43,1.14,40.56,1.38,41.79
2019-07-24 17:00:00,35,30.05,15.45,22.76,11.29,41.69,98.44,1.44,11.55,1.83,10.06
2019-07-24 18:00:00,49,27.42,16.31,21.87,11.84,50.94,98.5,2.12,351.75,2.94,349.91
2019-07-24 19:00:00,62,23.4,18.13,20.76,13.31,72.5,98.58,2.13,346.01,3.16,343.94
2019-07-24 20:00:00,104,21.26,18.7,19.98,13.73,85.31,98.68,1.54,335.12,2.21,331.89
2019-07-24 21:00:00,48,20.44,18.75,19.59,13.73,89.94,98.71,0.99,301.43,1.39,295.99
2019-07-25 09:00:00,74,27.99,13.54,20.76,9.95,41.5,98.53,0.7,165.19,1.04,168.27
2019-07-25 10:00:00,113,28.46,14.04,21.25,10.31,41.75,98.54,0.32,105.38,0.44,119.74
2019-07-25 11:00:00,151,28.88,14.55,21.72,10.62,42.06,98.55,0.89,27.24,1.04,28.68
2019-07-25 12:00:00,137,28.78,15.25,22.01,11.11,44.06,98.58,1.88,8.6,2.35,8.43
2019-07-25 13:00:00,169,27.74,16.26,22.0,11.78,49.81,98.61,3.16,0.99,4.15,0.97
2019-07-25 14:00:00,120,25.86,17.23,21.55,12.51,59.06,98.68,4.11,358.04,5.51,358.13
2019-07-25 15:00:00,48,23.92,17.74,20.83,12.88,68.38,98.77,4.44,357.07,5.92,357.43
2019-07-25 16:00:00,33,22.03,17.87,19.95,13.0,77.25,98.83,4.49,358.6,5.91,359.17
2019-07-25 17:00:00,38,20.37,17.8,19.08,12.88,85.12,98.88,3.96,0.9,5.17,1.64
2019-07-25 18:00:00,66,19.3,17.55,18.43,12.7,89.44,98.92,3.21,3.07,4.15,3.89
2019-07-25 19:00:00,60,18.74,17.25,17.99,12.45,90.88,98.97,2.53,4.25,3.25,5.52
2019-07-25 20:00:00,73,18.48,17.05,17.76,12.27,91.31,99.03,2.19,8.19,2.82,9.57
2019-07-25 21:00:00,47,18.36,16.98,17.67,12.21,91.5,99.07,2.1,7.26,2.73,9.06
2019-07-26 09:00:00,76,18.18,15.2,16.69,10.93,82.69,99.19,3.76,303.46,4.83,303.51
2019-07-26 10:00:00,101,18.54,14.98,16.76,10.74,79.62,99.17,3.43,303.87,4.35,303.86
2019-07-26 11:00:00,169,18.89,14.94,16.91,10.74,77.75,99.15,3.67,304.6,4.66,304.62
2019-07-26 12:00:00,198,19.3,14.95,17.13,10.74,75.88,99.12,3.78,308.46,4.79,308.44
2019-07-26 13:00:00,204,19.42,14.92,17.17,10.74,75.12,99.1,3.8,315.08,4.81,315.0
2019-07-26 14:00:00,140,19.24,14.87,17.06,10.68,75.75,99.09,3.96,321.98,5.04,322.12
2019-07-26 15:00:00,77,18.64,14.76,16.7,10.62,78.06,99.09,4.09,329.47,5.27,329.75
2019-07-26 16:00:00,47,18.13,14.59,16.36,10.5,79.69,99.09,3.89,334.26,5.01,334.63
2019-07-26 17:00:00,36,17.79,14.35,16.07,10.31,80.25,99.07,3.3,337.02,4.26,337.44
2019-07-26 18:00:00,60,17.5,14.12,15.81,10.19,80.5,99.06,2.6,339.06,3.35,339.66
2019-07-26 19:00:00,84,17.01,14.14,15.58,10.19,83.12,99.06,1.67,340.04,2.23,341.44
2019-07-26 20:00:00,98,16.53,13.94,15.23,10.07,84.5,99.07,1.33,344.33,1.97,346.9
2019-07-26 21:00:00,39,16.47,13.77,15.12,9.95,83.88,99.03,1.11,351.47,1.71,355.54
2019-07-27 09:00:00,71,16.82,14.01,15.41,10.13,83.44,98.68,2.09,352.69,2.54,352.22
2019-07-27 10:00:00,101,16.9,14.05,15.48,10.13,83.06,98.74,2.67,349.88,3.31,349.51
2019-07-27 11:00:00,165,17.55,13.97,15.76,10.07,79.38,98.79,2.93,350.94,3.62,350.82
2019-07-27 12:00:00,171,17.86,13.79,15.83,9.95,76.94,98.83,3.19,349.41,3.97,349.44
2019-07-27 13:00:00,200,18.03,13.63,15.83,9.89,75.38,98.86,3.34,345.8,4.18,346.17
2019-07-27 14:00:00,138,18.45,13.55,16.01,9.83,73.06,98.88,3.46,340.62,4.32,340.91
2019-07-27 15:00:00,77,18.62,13.41,16.01,9.7,71.69,98.9,3.39,335.09,4.23,335.47
2019-07-27 16:00:00,30,18.42,13.23,15.83,9.58,71.69,98.9,3.29,331.91,4.11,332.12
2019-07-27 17:00:00,34,17.95,13.07,15.51,9.52,73.06,98.92,3.14,329.16,3.96,329.39
2019-07-27 18:00:00,57,17.17,13.05,15.12,9.52,76.69,98.96,2.91,326.4,3.73,326.71
2019-07-27 19:00:00,61,15.89,13.31,14.6,9.64,84.56,99.01,1.95,323.45,2.66,323.84
2019-07-27 20:00:00,98,15.37,13.45,14.41,9.77,88.25,99.08,1.53,318.32,2.22,318.85
2019-07-27 21:00:00,35,15.26,13.51,14.38,9.77,89.19,99.12,1.51,311.63,2.2,311.55
2019-07-29 09:00:00,75,22.16,12.44,17.3,9.22,54.31,98.58,4.78,254.14,6.29,253.77
2019-07-29 10:00:00,129,23.1,11.91,17.51,8.91,49.62,98.6,4.72,260.27,6.22,260.02
2019-07-29 11:00:00,160,23.85,11.78,17.82,8.79,47.0,98.61,4.65,269.42,6.16,269.2
2019-07-29 12:00:00,181,24.3,11.89,18.1,8.91,46.06,98.63,4.79,280.14,6.4,279.98
2019-07-29 13:00:00,211,24.41,12.12,18.26,9.03,46.44,98.65,5.2,289.5,6.96,289.35
2019-07-29 14:00:00,145,24.05,12.26,18.15,9.09,47.88,98.68,5.75,296.01,7.71,295.94
2019-07-29 15:00:00,70,23.38,12.25,17.82,9.09,49.81,98.71,6.12,297.78,8.22,297.76
2019-07-29 16:00:00,45,22.46,12.12,17.3,9.03,52.31,98.75,6.32,298.72,8.53,298.75
2019-07-29 17:00:00,51,21.15,12.0,16.58,8.91,56.12,98.82,6.48,299.28,8.77,299.4
2019-07-29 18:00:00,66,19.63,12.0,15.82,8.91,61.69,98.92,6.29,299.14,8.52,299.36
2019-07-29 19:00:00,74,17.99,12.21,15.1,9.03,69.19,99.01,5.47,297.74,7.42,297.99
2019-07-29 20:00:00,125,16.91,12.34,14.62,9.09,74.69,99.12,4.75,291.8,6.43,292.11
2019-07-29 21:00:00,45,16.33,12.36,14.34,9.09,77.44,99.2,4.54,284.25,6.14,284.3
2019-07-30 09:00:00,78,18.75,11.44,15.09,8.48,62.5,99.66,4.31,289.68,5.5,289.77
2019-07-30 10:00:00,83,19.49,11.31,15.4,8.42,59.25,99.68,4.25,297.13,5.38,297.38
2019-07-30 11:00:00,148,20.05,11.19,15.62,8.36,56.75,99.7,4.17,304.55,5.28,304.87
2019-07-30 12:00:00,191,20.36,11.1,15.73,8.3,55.38,99.7,4.09,311.21,5.17,311.57
2019-07-30 13:00:00,196,20.48,11.08,15.78,8.3,54.81,99.71,4.05,317.82,5.12,318.21
2019-07-30 14:00:00,149,20.35,11.07,15.71,8.3,55.25,99.7,3.91,324.75,4.95,325.28
2019-07-30 15:00:00,59,19.98,11.01,15.49,8.24,56.31,99.68,3.55,332.36,4.48,332.9
2019-07-30 16:00:00,30,19.41,10.88,15.15,8.18,57.81,99.66,3.09,341.29,3.87,342.0
2019-07-30 17:00:00,30,18.62,10.76,14.69,8.12,60.19,99.64,2.68,351.61,3.35,352.36
2019-07-30 18:00:00,57,17.57,10.78,14.18,8.12,64.38,99.63,2.28,2.55,2.9,3.55
2019-07-30 19:00:00,69,15.88,11.14,13.51,8.3,73.38,99.64,1.48,10.66,2.12,13.22
2019-07-30 20:00:00,109,14.9,10.99,12.94,8.24,77.38,99.69,1.23,26.73,1.91,29.72
2019-07-30 21:00:00,42,14.64,10.94,12.79,8.18,78.38,99.71,1.11,46.99,1.69,49.89
2019-07-31 09:00:00,81,19.76,12.56,16.16,9.16,63.12,99.49,2.91,55.93,3.62,55.73
2019-07-31 10:00:00,127,20.66,12.8,16.73,9.28,60.69,99.46,3.17,50.3,3.96,50.12
2019-07-31 11:00:00,132,20.73,12.86,16.8,9.34,60.62,99.43,3.38,47.34,4.28,47.07
2019-07-31 12:00:00,164,20.42,12.94,16.68,9.4,62.06,99.39,3.6,46.5,4.62,46.16
2019-07-31 13:00:00,182,20.2,13.16,16.69,9.52,63.88,99.36,3.77,46.85,4.87,46.63
2019-07-31 14:00:00,146,20.18,13.4,16.79,9.7,64.94,99.33,3.85,47.96,4.97,47.74
2019-07-31 15:00:00,68,20.26,13.56,16.91,9.77,65.38,99.3,3.79,49.09,4.88,48.83
2019-07-31 16:00:00,38,19.7,13.64,16.67,9.83,67.94,99.28,3.7,49.45,4.81,49.22
2019-07-31 17:00:00,40,18.75,13.8,16.28,9.95,72.81,99.25,3.69,51.09,4.86,50.87
2019-07-31 18:00:00,69,17.95,13.99,15.98,10.07,77.56,99.24,3.49,56.24,4.63,56.15
2019-07-31 19:00:00,96,17.19,14.12,15.65,10.13,82.06,99.26,2.95,61.74,3.96,61.77
2019-07-31 20:00:00,106,16.58,14.2,15.4,10.19,85.69,99.3,2.48,64.89,3.4,65.02
2019-07-31 21:00:00,52,16.28,14.22,15.25,10.19,87.44,99.32,2.34,66.6,3.29,66.66
2019-08-01 09:00:00,73,20.51,15.43,17.97,11.05,72.56,99.15,2.99,24.89,3.73,24.52
2019-08-01 10:00:00,93,20.8,15.61,18.2,11.17,72.12,99.2,3.16,24.35,3.96,24.09
2019-08-01 11:00:00,131,21.05,15.68,18.37,11.23,71.38,99.21,3.14,26.25,3.93,26.06
2019-08-01 12:00:00,154,21.32,15.75,18.54,11.29,70.44,99.21,2.97,28.12,3.7,27.92
2019-08-01 13:00:00,180,21.69,15.77,18.73,11.29,69.06,99.2,2.82,29.55,3.53,29.4
2019-08-01 14:00:00,142,21.81,15.83,18.82,11.35,68.75,99.18,2.81,31.48,3.53,31.51
2019-08-01 15:00:00,68,21.7,15.85,18.78,11.35,69.31,99.16,2.92,34.41,3.68,34.43
2019-08-01 16:00:00,37,21.23,15.84,18.54,11.35,71.25,99.17,3.12,37.67,3.96,37.62
2019-08-01 17:00:00,43,20.24,15.8,18.02,11.35,75.56,99.2,3.33,41.67,4.26,41.65
2019-08-01 18:00:00,53,19.08,15.84,17.46,11.35,81.44,99.25,3.28,48.48,4.25,48.58
2019-08-01 19:00:00,65,18.05,15.93,16.99,11.41,87.25,99.31,2.84,54.87,3.74,54.95
2019-08-01 20:00:00,81,17.55,15.99,16.77,11.41,90.44,99.39,2.55,60.84,3.4,60.55
2019-08-01 21:00:00,53,17.34,16.04,16.69,11.47,91.88,99.42,2.15,67.35,2.93,67.12
2019-08-02 09:00:00,75,22.14,16.16,19.15,11.6,68.81,99.36,2.63,61.46,3.28,61.42
2019-08-02 10:00:00,136,23.12,16.34,19.73,11.72,65.62,99.36,2.98,57.31,3.77,57.17
2019-08-02 11:00:00,182,23.87,16.57,20.22,11.9,63.69,99.33,3.2,56.04,4.13,55.8
2019-08-02 12:00:00,184,24.44,16.69,20.56,11.96,62.0,99.3,3.42,55.04,4.47,54.75
2019-08-02 13:00:00,187,24.65,16.77,20.71,12.08,61.5,99.27,3.67,54.45,4.82,54.23
2019-08-02 14:00:00,141,24.56,16.84,20.7,12.08,62.12,99.24,3.84,54.86,5.07,54.52
2019-08-02 15:00:00,67,24.2,16.88,20.54,12.15,63.62,99.23,3.95,55.24,5.25,55.01
2019-08-02 16:00:00,35,23.5,16.9,20.2,12.15,66.44,99.23,4.03,56.31,5.37,56.1
2019-08-02 17:00:00,40,22.44,16.9,19.66,12.15,70.81,99.21,4.09,59.47,5.44,59.28
2019-08-02 18:00:00,49,21.04,16.93,18.98,12.15,77.25,99.2,3.92,64.4,5.23,64.32
2019-08-02 19:00:00,79,19.31,16.96,18.13,12.21,86.12,99.21,3.06,70.59,4.12,70.74
2019-08-02 20:00:00,88,18.19,16.94,17.57,12.15,92.25,99.24,2.38,80.17,3.29,80.69
2019-08-02 21:00:00,44,17.64,16.95,17.3,12.21,95.56,99.24,2.11,88.09,3.05,89.27
2019-08-03 09:00:00,68,24.76,16.53,20.65,11.9,60.31,99.01,1.85,67.66,2.33,67.73
2019-08-03 10:00:00,139,26.15,16.26,21.21,11.72,54.69,99.01,1.82,51.61,2.27,51.28
2019-08-03 11:00:00,173,26.98,16.32,21.65,11.78,52.25,98.99,2.08,34.76,2.64,34.16
2019-08-03 12:00:00,175,27.15,16.61,21.87,12.02,52.75,98.97,2.57,24.0,3.36,23.11
2019-08-03 13:00:00,205,26.64,17.0,21.82,12.33,55.69,98.98,3.08,18.16,4.12,17.44
2019-08-03 14:00:00,116,25.69,17.35,21.52,12.57,60.06,99.02,3.42,14.16,4.58,13.61
2019-08-03 15:00:00,74,24.45,17.58,21.02,12.76,65.56,99.05,3.54,12.62,4.69,12.3
2019-08-03 16:00:00,37,23.12,17.58,20.35,12.76,71.06,99.08,3.31,13.38,4.32,13.08
2019-08-03 17:00:00,40,21.65,17.48,19.57,12.63,77.06,99.09,2.71,13.68,3.48,13.63
2019-08-03 18:00:00,52,20.44,17.28,18.86,12.45,82.06,99.1,2.02,8.91,2.54,8.85
2019-08-03 19:00:00,70,19.6,17.11,18.36,12.33,85.44,99.12,1.49,1.2,1.87,1.44
2019-08-03 20:00:00,86,19.07,17.11,18.08,12.33,88.25,99.16,1.24,354.58,1.57,354.86
2019-08-03 21:00:00,47,18.82,17.05,17.94,12.27,89.38,99.18,1.27,345.79,1.66,346.09
2019-08-05 09:00:00,98,22.98,15.26,19.12,10.99,61.94,99.16,0.76,26.3,0.9,25.68
2019-08-05 10:00:00,129,24.19,15.26,19.73,10.99,57.69,99.14,1.73,10.95,2.13,10.36
2019-08-05 11:00:00,161,24.7,15.35,20.02,11.05,56.31,99.11,2.4,8.24,3.03,7.86
2019-08-05 12:00:00,200,24.79,15.41,20.1,11.11,56.31,99.11,2.78,9.04,3.55,8.61
2019-08-05 13:00:00,178,24.58,15.47,20.02,11.17,57.19,99.11,2.87,12.26,3.66,11.84
2019-08-05 14:00:00,122,24.19,15.47,19.83,11.17,58.44,99.11,2.77,16.7,3.53,16.31
2019-08-05 15:00:00,67,23.75,15.46,19.6,11.17,59.94,99.09,2.65,22.33,3.38,21.83
2019-08-05 16:00:00,43,23.12,15.48,19.3,11.17,62.31,99.08,2.63,26.64,3.36,26.03
2019-08-05 17:00:00,45,22.19,15.47,18.83,11.11,65.75,99.06,2.54,31.05,3.25,30.63
2019-08-05 18:00:00,44,21.13,15.44,18.28,11.11,70.0,99.06,2.13,38.3,2.72,38.12
2019-08-05 19:00:00,74,19.67,15.62,17.64,11.23,77.44,99.08,1.21,52.32,1.74,52.67
2019-08-05 20:00:00,108,18.92,15.67,17.3,11.23,81.38,99.12,1.02,82.49,1.54,82.69
2019-08-05 21:00:00,47,18.69,15.8,17.24,11.35,83.12,99.13,1.01,103.93,1.46,104.85
2019-08-06 09:00:00,85,24.23,16.1,20.16,11.6,60.56,98.87,1.47,328.51,1.8,327.76
2019-08-06 10:00:00,105,24.95,16.19,20.57,11.72,58.38,98.88,1.79,340.93,2.23,340.36
2019-08-06 11:00:00,168,25.01,16.33,20.68,11.84,58.75,98.87,1.98,351.13,2.5,350.66
2019-08-06 12:00:00,168,24.45,16.42,20.44,11.84,61.06,98.87,2.17,357.94,2.8,357.6
2019-08-06 13:00:00,209,24.19,16.76,20.48,12.08,63.19,98.86,2.47,359.64,3.16,359.57
2019-08-06 14:00:00,126,23.85,17.22,20.54,12.45,66.31,98.86,2.71,359.67,3.45,359.74
2019-08-06 15:00:00,67,23.01,17.46,20.24,12.63,70.88,98.85,2.85,0.16,3.64,0.37
2019-08-06 16:00:00,31,21.78,17.48,19.63,12.63,76.5,98.84,2.77,4.21,3.52,4.58
2019-08-06 17:00:00,47,20.46,17.46,18.96,12.63,82.81,98.83,2.26,8.55,2.85,9.31
2019-08-06 18:00:00,53,19.4,17.4,18.4,12.57,88.0,98.82,1.48,8.22,1.83,9.58
2019-08-06 19:00:00,80,18.79,17.34,18.07,12.51,91.12,98.84,0.88,357.95,1.07,-0.0
2019-08-06 20:00:00,92,18.54,17.27,17.9,12.51,92.25,98.89,0.58,336.19,0.68,339.29
2019-08-06 21:00:00,50,18.53,17.31,17.92,12.51,92.56,98.88,0.27,354.96,0.31,2.94
2019-08-07 09:00:00,69,24.31,16.4,20.36,11.84,61.44,98.77,0.47,145.24,0.56,149.17
2019-08-07 10:00:00,115,25.94,15.8,20.87,11.41,53.69,98.73,0.41,70.87,0.45,71.88
2019-08-07 11:00:00,146,27.08,15.73,21.4,11.35,50.0,98.68,0.88,41.76,1.05,41.07
2019-08-07 12:00:00,147,27.63,15.96,21.8,11.54,49.12,98.63,1.31,36.73,1.58,35.97
2019-08-07 13:00:00,212,27.83,16.22,22.02,11.72,49.38,98.59,1.54,33.85,1.89,33.03
2019-08-07 14:00:00,126,27.77,16.47,22.12,11.96,50.31,98.55,1.74,34.05,2.16,33.35
2019-08-07 15:00:00,48,27.43,16.73,22.08,12.15,52.25,98.52,1.98,38.09,2.48,37.45
2019-08-07 16:00:00,36,26.69,17.02,21.85,12.39,55.5,98.51,2.14,45.89,2.73,45.35
2019-08-07 17:00:00,46,25.65,17.37,21.51,12.63,60.25,98.51,2.12,52.5,2.77,52.32
2019-08-07 18:00:00,57,24.33,17.81,21.07,13.0,67.12,98.53,1.81,59.33,2.46,59.29
2019-08-07 19:00:00,80,22.8,18.43,20.62,13.49,76.44,98.55,1.25,69.19,1.9,69.55
2019-08-07 20:00:00,87,22.11,18.39,20.25,13.43,79.44,98.59,1.13,81.25,1.72,83.75
2019-08-07 21:00:00,39,21.62,18.43,20.03,13.49,81.94,98.61,1.1,96.52,1.73,102.28
2019-08-08 09:00:00,76,27.26,18.12,22.69,13.24,57.44,98.43,3.25,212.24,4.62,212.16
2019-08-08 10:00:00,121,28.8,18.08,23.44,13.24,52.44,98.39,2.6,212.35,3.67,212.2
2019-08-08 11:00:00,166,30.03,18.23,24.13,13.37,49.31,98.31,2.02,204.88,2.8,204.35
2019-08-08 12:00:00,167,31.02,18.2,24.61,13.37,46.56,98.22,1.76,190.51,2.43,190.19
2019-08-08 13:00:00,164,31.58,18.13,24.86,13.37,44.94,98.14,1.74,178.2,2.42,178.89
2019-08-08 14:00:00,134,31.9,18.12,25.01,13.37,44.19,98.06,1.77,177.97,2.48,178.92
2019-08-08 15:00:00,61,31.87,18.35,25.11,13.61,45.0,98.01,1.66,192.53,2.38,193.08
2019-08-08 16:00:00,43,31.55,18.24,24.9,13.49,45.38,97.98,1.83,215.45,2.69,215.17
2019-08-08 17:00:00,24,30.08,18.8,24.44,13.98,51.06,97.98,1.96,232.13,3.01,231.73
2019-08-08 18:00:00,42,28.43,19.62,24.02,14.71,59.19,98.01,1.62,246.4,2.63,245.03
2019-08-08 19:00:00,60,26.05,19.37,22.71,14.4,66.75,98.06,1.26,240.74,2.41,239.04
2019-08-08 20:00:00,99,25.08,18.9,21.99,13.98,68.62,98.13,1.59,230.19,2.84,229.24
2019-08-08 21:00:00,52,24.71,18.49,21.6,13.61,68.44,98.16,1.95,221.92,3.29,221.53
2019-08-09 09:00:00,79,24.98,13.39,19.19,9.95,49.25,98.39,4.18,232.14,5.76,231.33
2019-08-09 10:00:00,111,26.08,12.23,19.15,9.22,42.81,98.41,4.31,231.26,5.93,230.56
2019-08-09 11:00:00,164,26.99,11.83,19.41,8.97,39.5,98.41,4.13,234.87,5.72,234.23
2019-08-09 12:00:00,174,27.44,11.96,19.7,9.03,38.69,98.41,3.87,240.9,5.41,240.03
2019-08-09 13:00:00,193,27.15,12.31,19.73,9.22,40.19,98.43,3.62,250.43,5.1,249.18
2019-08-09 14:00:00,143,26.63,12.67,19.65,9.4,42.38,98.48,3.34,261.11,4.72,259.7
2019-08-09 15:00:00,64,26.37,12.75,19.55,9.46,43.25,98.55,3.58,269.12,5.0,268.03
2019-08-09 16:00:00,35,25.67,12.84,19.26,9.52,45.5,98.63,3.74,273.71,5.21,272.84
2019-08-09 17:00:00,43,24.48,12.66,18.57,9.4,48.31,98.72,3.71,277.26,5.18,276.58
2019-08-09 18:00:00,59,22.93,13.03,17.98,9.64,54.56,98.83,3.45,278.2,4.81,277.84
2019-08-09 19:00:00,78,21.44,12.83,17.14,9.52,58.69,98.96,3.24,275.67,4.55,275.62
2019-08-09 20:00:00,73,20.51,12.68,16.59,9.34,61.44,99.07,3.0,267.17,4.22,267.03
2019-08-09 21:00:00,49,19.94,12.53,16.23,9.28,62.94,99.14,2.96,258.13,4.18,257.6
2019-08-10 09:00:00,107,21.83,11.06,16.44,8.36,50.75,99.46,2.76,278.31,3.38,277.83
2019-08-10 10:00:00,109,22.79,11.11,16.94,8.36,48.06,99.44,2.58,303.79,3.15,303.69
2019-08-10 11:00:00,165,23.35,11.7,17.53,8.73,48.19,99.42,2.83,327.63,3.5,327.76
2019-08-10 12:00:00,145,23.57,12.23,17.9,9.03,49.25,99.42,3.23,345.43,4.04,345.67
2019-08-10 13:00:00,161,23.43,12.62,18.02,9.22,50.88,99.42,3.71,357.46,4.7,357.81
2019-08-10 14:00:00,143,22.79,12.9,17.84,9.4,53.81,99.43,4.35,4.43,5.59,4.81
2019-08-10 15:00:00,63,21.49,13.26,17.38,9.58,59.5,99.45,4.73,9.99,6.16,10.53
2019-08-10 16:00:00,34,20.13,13.5,16.82,9.7,65.62,99.48,4.46,13.06,5.84,13.63
2019-08-10 17:00:00,36,19.02,13.56,16.3,9.77,70.56,99.49,3.87,13.56,5.08,14.14
2019-08-10 18:00:00,54,18.37,13.62,16.0,9.83,73.75,99.52,3.06,9.85,4.01,10.56
2019-08-10 19:00:00,68,17.82,13.9,15.86,9.95,77.69,99.56,2.34,4.21,3.08,5.23
2019-08-10 20:00:00,96,17.57,14.07,15.82,10.07,79.81,99.56,2.18,7.81,2.91,8.96
2019-08-10 21:00:00,51,17.44,14.19,15.81,10.19,81.12,99.53,2.09,10.13,2.81,11.4
2019-08-12 09:00:00,88,17.73,11.92,14.82,8.73,68.81,99.96,4.22,291.86,5.36,291.82
2019-08-12 10:00:00,123,18.71,11.44,15.07,8.48,62.75,99.99,4.16,299.6,5.26,299.65
2019-08-12 11:00:00,141,19.4,11.12,15.26,8.3,58.94,100.0,4.0,306.98,5.02,307.16
2019-08-12 12:00:00,206,19.76,10.91,15.34,8.18,56.81,99.99,3.86,314.75,4.83,314.93
2019-08-12 13:00:00,221,19.9,10.87,15.39,8.18,56.19,99.97,3.8,322.19,4.75,322.41
2019-08-12 14:00:00,152,19.69,10.82,15.26,8.12,56.69,99.94,3.63,327.75,4.55,328.06
2019-08-12 15:00:00,63,19.23,10.7,14.97,8.06,57.81,99.92,3.34,332.3,4.2,332.62
2019-08-12 16:00:00,25,18.45,10.62,14.53,8.0,60.31,99.91,2.93,337.26,3.69,337.57
2019-08-12 17:00:00,62,17.61,10.78,14.19,8.12,64.31,99.92,2.4,349.68,3.07,350.32
2019-08-12 18:00:00,63,16.9,11.4,14.15,8.42,70.12,99.94,2.07,5.41,2.73,6.23
2019-08-12 19:00:00,97,16.19,11.7,13.95,8.61,74.69,100.0,1.84,10.54,2.54,11.52
2019-08-12 20:00:00,103,15.64,11.76,13.7,8.61,77.62,100.07,1.74,19.65,2.51,20.58
2019-08-12 21:00:00,51,15.4,11.77,13.59,8.61,78.81,100.09,1.57,29.25,2.36,30.22
